conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,91E+18;Fri Apr 11 16:47:30 +0000 2025;1;pengen dapet duit 10 juta rupiah;1,91E+18;;;in;;0;1;0;https://x.com/fpoemsh/status/1910736478290010205;189734334;fpoemsh
1,91E+18;Fri Apr 11 16:47:04 +0000 2025;0;@sluibt Tidak ada kewajaran atau hal lumrah dlm kejahatan tp klo disandingkan dg maling yg nyuri Triliunan rupiah diperlakukan sangat istimewa berbanding berbalik dg ibu ini rasanya tidaklah adil;1,91E+18;;sluibt;in;;0;0;1;https://x.com/CaliqDarso26900/status/1910736365819408802;1,78E+18;CaliqDarso26900
1,91E+18;Fri Apr 11 16:46:40 +0000 2025;0;Siap-Siap Utang Triliunan Rupiah Akan Jatuh Tempo Sumber: KONTAN https://t.co/mEUjIv1CiY Dibagikan melalui Aplikasi Google;1,91E+18;;;in;Maja, Indonesia;0;0;0;https://x.com/adjiesurjadji/status/1910736266137919876;1440917346;adjiesurjadji
1,91E+18;Fri Apr 11 16:46:06 +0000 2025;5;kata gue sih harus diabadikan nilai pm tertinggi dari 138 orang ini bangga deh gue ya allah.. plis nanti pas utbk juga nilai nya segini ya allah https://t.co/qP2W5zBwCb;1,91E+18;https://pbs.twimg.com/media/GoRMYG4b0AABWp5.jpg;;in;Liverpool, England;0;2;0;https://x.com/nelaaasy/status/1910736123745406984;1,81E+18;nelaaasy
1,91E+18;Fri Apr 11 16:46:00 +0000 2025;1;@yaaiicaa Definisi : Di balik senyum sumringah Orang² ada seseorang yang tersenyum kecut Kadangkala kesialan satu orang justru bisa melahirkan senyuman orang² yang menonton. Mungkin di situ lah nilai Ibadah-nya.;1,91E+18;;yaaiicaa;in;;0;0;0;https://x.com/Kata_Dio/status/1910736101272436880;191479320;Kata_Dio
1,91E+18;Fri Apr 11 16:45:32 +0000 2025;2;Jangan terjebak panic buying Emas produk Investasi banyak kok. Kalau mau pertahanin nilai aset kamu cocok beli emas. kalau mau gandakan cari produk invest lain;1,91E+18;;dicktactor;in;Jakarta Capital Region;0;1;0;https://x.com/dicktactor/status/1910735981336289355;1,04E+18;dicktactor
1,91E+18;Fri Apr 11 16:44:41 +0000 2025;1;harga 1000 misalnya lalu di tahun 2025 dijual dgn harga 10.000 itu bukan berarti kamu untung 9.000. Itu artinya nilai rupiah di tahun 1999 telah mengalami inflasi sebanyak 10X mengakibatkan nilai barang yang dahulunyq 1.000 menjadi 10.000 Daya beli dan Daya jual still same;1,91E+18;;dicktactor;in;Jakarta Capital Region;0;1;0;https://x.com/dicktactor/status/1910735768919941563;1,04E+18;dicktactor
1,91E+18;Fri Apr 11 16:44:40 +0000 2025;9;Emas makin mahal bukan menandakan Investasi anda sukses ya. Kenaikan harga emas menandakan pelemahan Rupiah sebagai mata uang dikerenakan Inflasi. Kamu beli emas tujuannya bukan untuk Investasi tapi untuk mempertahankan nilai aset rill kamu. Kamu beli emas di tahun 1999 dgn -;1,91E+18;;;in;Jakarta Capital Region;0;1;0;https://x.com/dicktactor/status/1910735765224726672;1,04E+18;dicktactor
1,91E+18;Fri Apr 11 16:44:29 +0000 2025;0;tp rupiah lagi anjlok damnnn;1,91E+18;;;in;Indonesia;0;0;0;https://x.com/naonsianyink/status/1910735715815874573;1,03E+18;naonsianyink
1,91E+18;Fri Apr 11 16:43:56 +0000 2025;0;Tenaga Kerja Kreatif Tembus 27 7 Juta dan Terus Tumbuh Menekraf Nilai Peran Dinas Ekraf Krusial https://t.co/2FPgkTaIt4;1,91E+18;;;in;Kota Bengkulu, Bengkulu;0;0;0;https://x.com/klikwarta_com/status/1910735577999360222;8,24E+17;klikwarta_com
1,91E+18;Fri Apr 11 16:43:46 +0000 2025;0;@Lily_JKT48 semangat yaa ujiannya moga nilai nya memuaskan;1,91E+18;;Lily_JKT48;in;Central Region, Singapore;0;0;0;https://x.com/Kevin_porend/status/1910735536886788126;1,76E+18;Kevin_porend
1,91E+18;Fri Apr 11 16:43:45 +0000 2025;0;Ga ada menyala2nya.. daku berdoa semoga rupiah stabil walaupun daku ga pegang rupiah..;1,91E+18;;indirrrrra;in;;0;0;0;https://x.com/indirrrrra/status/1910735534550638916;71940548;indirrrrra
1,91E+18;Fri Apr 11 16:43:34 +0000 2025;0;astaga aku harus gimana untuk meningkatkan semua nilai ini astaga;1,91E+18;;;in;Indonesia;0;0;0;https://x.com/yelollouve/status/1910735485171069431;1,41E+18;yelollouve
1,91E+18;Fri Apr 11 16:43:24 +0000 2025;0;@MurtadhaOne1 Ente juga nanti yg akan demo kalo rupiah jatuh ini perdagangan bro jual beli ya biasalah ada tawar menawar nya;1,91E+18;;MurtadhaOne1;in;;0;0;0;https://x.com/AzkarfikriH/status/1910735444473725286;1,45E+18;AzkarfikriH
1,91E+18;Fri Apr 11 16:35:58 +0000 2025;0;@smttngga Gaush nilai sendiri deh;1,91E+18;;smttngga;in;suaminya firaavl;0;0;0;https://x.com/4urafl/status/1910733573918990780;1,63E+18;4urafl
1,91E+18;Fri Apr 11 16:34:57 +0000 2025;0;hari dimana 'dia' punya new lover di depan mata gua gua sampe nekat pulang ke bekasi pdhl lagi uts karna takut stres klo sendirian di kost gua bahkan gak makan berhari hari tiap makan lgsg mual sampe beli obat penambah nafsu makan dan nilai uts gua ancur semua.;1,91E+18;;gryffinscared;in;Soobjun Centric;0;1;0;https://x.com/gryffinscared/status/1910733317810643447;1,24E+18;gryffinscared
1,90E+18;Fri Apr 11 16:34:25 +0000 2025;0;@yoonnxxy_ Rupiah wdyt?;1,91E+18;;yoonnxxy_;pl;????????????????;0;1;0;https://x.com/enamiatha/status/1910733183974596846;1,74E+18;enamiatha
1,91E+18;Fri Apr 11 16:31:55 +0000 2025;0;@Au_rinjani Tetap semangat ya para pejuang rupiah;1,91E+18;;Au_rinjani;in;Indonesia ;0;0;0;https://x.com/welcometowk/status/1910732554111770898;1,51E+18;welcometowk
1,91E+18;Fri Apr 11 16:31:41 +0000 2025;0;@DS_yantie Mungkin Roky buser bayaran.....bukan murni dalam dirinya sendiri....koar-2 karena ada yg bayar pasti nilai kontrak trilyunnan https://t.co/OWyRy36mYj;1,91E+18;https://pbs.twimg.com/tweet_video_thumb/GoRJEnKbMAAWQNH.jpg;DS_yantie;in;;0;0;0;https://x.com/sholah01035817/status/1910732496784023588;1,70E+18;sholah01035817
1,91E+18;Fri Apr 11 16:31:14 +0000 2025;0;fayeyoko melemah seperti rupiah;1,91E+18;;;in;;0;0;0;https://x.com/chicubacca/status/1910732383240020144;1,29E+18;chicubacca
1,91E+18;Fri Apr 11 16:30:46 +0000 2025;0;@academy_arcane mau asal dapet nilai 100;1,91E+18;;academy_arcane;in;????????????????;0;0;0;https://x.com/wonyojng/status/1910732265451380966;1102419572;wonyojng
1,91E+18;Fri Apr 11 16:30:43 +0000 2025;1;0:30hrs Awas! Kemalangan di ELITE di Persimpangan Nilai (U) dari Bandar Baru Nilai ke Bandar Serenia. Lorong kanan terhalang. Trafik perlahan. Pandu berhati-hati. Harap maklum. @llmtrafik;1,91E+18;;;in;Malaysia;0;0;0;https://x.com/plustrafik/status/1910732251790553551;243101265;plustrafik
1,91E+18;Fri Apr 11 16:30:06 +0000 2025;0;the real rupiah warrior;1,91E+18;;;en;taekook ?;0;0;0;https://x.com/ggukiesee/status/1910732099847586020;1,68E+18;ggukiesee
1,91E+18;Fri Apr 11 16:29:58 +0000 2025;0;Ternyata setelah kami amati selalu ada sisi yg membuat geram itu adl krn berkebutuhan khusus. Nilai inklusif dari sikap anak kami contoh dalam menghadapi berbagai macam pribadi utk bertoleransi kepada siapapun.;1,91E+18;;Amas_Brilian;in;Bumi Majapahit;0;1;0;https://x.com/Amas_Brilian/status/1910732063604646382;384221869;Amas_Brilian
1,91E+18;Fri Apr 11 16:29:56 +0000 2025;0;@tanyakanrl Sopan humoris jdi nilai plus (gasuka cowo terlalu serius) tinggii ekstrovert tp ga frenly ke banyak cewe religius pinterr (pola pikir sejalan) suka bola (main/nonton) yg paling penting sefrekuensi obrolannya;1,91E+18;;tanyakanrl;in;;0;0;0;https://x.com/semangka_ku/status/1910732055123812708;1,26E+18;semangka_ku
1,91E+18;Fri Apr 11 16:29:47 +0000 2025;0;@cjoijiwoo dapet nilai berapa? ide bagus. ayo follback aku kak c:;1,91E+18;;cjoijiwoo;in;GLLITs.   ?;0;0;0;https://x.com/illitioha/status/1910732016854982733;150656516;illitioha
1,91E+18;Fri Apr 11 16:29:43 +0000 2025;1;semoga bukan cuma tempat duduk kita yang deketan drey tapi nilai to kita juga deketan WKSKWKKSKWKSKWKSKWKS (hopeless dikit) https://t.co/W7Oq4uquZh;1,91E+18;https://pbs.twimg.com/media/GoRIZbAbcAAyUL0.jpg;;in;;0;3;0;https://x.com/romeoandromeoo/status/1910732000023269567;1,32E+18;romeoandromeoo
1,91E+18;Fri Apr 11 16:29:41 +0000 2025;1;@greeniefloo MAKASIH KKRAY sehat selalu manusia baik manusia kaya raya sedunia sealamas semesta punya uang sujuta ribu tiriluan dollar rupiah peso AMIN;1,91E+18;;greeniefloo;in;he/him 19;0;1;1;https://x.com/dirnous/status/1910731992259588388;8,63E+17;dirnous
1,91E+18;Fri Apr 11 16:29:32 +0000 2025;0;Gua akui MEMANG! Buktinya ada di nilai kuis fono?;1,91E+18;;;in;;0;0;0;https://x.com/sharonicano/status/1910731957056741635;1,28E+18;sharonicano
1,91E+18;Fri Apr 11 16:29:02 +0000 2025;0;@ddoy0unggiee @jungsuimut @sashimaira sedih banget ga pake nilai raport anjir;1,91E+18;;ddoy0unggiee;in;;0;1;0;https://x.com/chikcendinner/status/1910731830380421428;1,32E+18;chikcendinner
1,91E+18;Fri Apr 11 16:29:01 +0000 2025;2;PTPTN terus bantu peminjam selesai hutang melalui pelbagai kaedah PTPTN akan terus bantu peminjam melalui rundingan bayaran balik lebih fleksibel dan selari dengan nilai Malaysia Madani. - KPT #sinarharian #PTPTN #BayaranBalik https://t.co/IKwHMQWWZE;1,91E+18;;;in;Malaysia;0;1;0;https://x.com/SinarOnline/status/1910731825867350035;331383958;SinarOnline
1,91E+18;Fri Apr 11 16:28:35 +0000 2025;0;@inimenik Semangat terus ya pejuang rupiah;1,91E+18;;inimenik;in;;0;0;0;https://x.com/_giffarii/status/1910731715850756593;7,64E+17;_giffarii
1,91E+18;Fri Apr 11 16:28:10 +0000 2025;2;Nyuruh-nyuruh orang bundir? Nilai baik apa yang diperjuangkan sebenarnya? https://t.co/xoCvaXTKoD;1,91E+18;https://pbs.twimg.com/media/GoRIRr-bYAAvsQc.jpg;TheSpecialRay;in;Jakarta;0;1;0;https://x.com/TheSpecialRay/status/1910731612758958573;1,21E+18;TheSpecialRay
1,91E+18;Fri Apr 11 16:16:48 +0000 2025;0;Rupiah Tutup Pekan Ini dengan Penguatan Nilai tukar rupiah pada penutupan perdagangan Jumat (11/4/2025) ini menguat sebesar 28 poin atau 0 16% menjadi Rp16.796 per dollar AS dari sebelumnya Rp16.823 per dollar AS. https://t.co/PGNvS034JK https://t.co/eDFkxVxGo8;1,91E+18;https://pbs.twimg.com/media/GoRFrAWXwAAYI09.jpg;;in;Solo, Central Java, Indonesia;0;0;0;https://x.com/soloposdotcom/status/1910728749823189119;155169715;soloposdotcom
1,91E+18;Fri Apr 11 16:16:24 +0000 2025;0;@seductrress Yg penting mah nilai bagus bro;1,91E+18;;seductrress;in;Jakarta;0;0;0;https://x.com/mrscuttlebug/status/1910728648673681521;1,31E+18;mrscuttlebug
1,91E+18;Fri Apr 11 16:16:22 +0000 2025;31;Mungkin itu aja tips yg bisa aku kasih semoga tips ini bisa bermanfaat like n rt are appreciated Thank you semoga di snbt nanti nilai PU kalian bisa diatas 27+++ aamiin;1,91E+18;;meltodicc;in;surviving at medstud??;0;0;1;https://x.com/meltodicc/status/1910728642919109066;1,80E+18;meltodicc
1,91E+18;Fri Apr 11 16:16:22 +0000 2025;0;jadi buat kalian yang masih sok kaya jajan 100k rupiah perhari BROO jangan sombong.;1,91E+18;;engineerhusb4nd;in;;0;1;0;https://x.com/engineerhusb4nd/status/1910728642453254183;1,64E+18;engineerhusb4nd
1,91E+18;Fri Apr 11 16:16:21 +0000 2025;0;jad kesimpulannya apa bang? inflasi mata uang indonesia dari September 2024 sampai April 2025 hampir menyentuh 16 juta rupiah. sekali lagi 16 JUTA RUPIAH itu uang yang ga kecil temen temen.;1,91E+18;;engineerhusb4nd;in;;0;1;0;https://x.com/engineerhusb4nd/status/1910728637344526650;1,64E+18;engineerhusb4nd
1,91E+18;Fri Apr 11 16:15:56 +0000 2025;3;kita usahakan nilai AA itu!;1,91E+18;;;in;she/her;0;0;1;https://x.com/loveIivvy/status/1910728532763758753;1,29E+18;loveIivvy
1,91E+18;Fri Apr 11 16:13:02 +0000 2025;1;@flankerranger @BloombergTZ Ya harga emas berkaitan dengan melemahnya rupiah terhadap dolar. Emas dihargai dalam dolar AS secara global sehingga saat rupiah melemah harga emas dalam rupiah meningkat karena dibutuhkan lebih banyak rupiah untuk membeli emas. Selain itu pelemahan rupiah sering;1,91E+18;;flankerranger;in;wherever you are;0;0;1;https://x.com/grok/status/1910727804184072268;1,72E+18;grok
1,91E+18;Fri Apr 11 16:13:00 +0000 2025;0;@uwdankk jadi gini seluruh siswa kelas 12 itu wajib mengikuti TKA dan nilai hasil TKA itu diurutkan yang berhak menjadi siswa eligible itu yang nilai TKA nya tinggi cmiiw;1,91E+18;;uwdankk;in;she/her;0;0;0;https://x.com/ddoy0unggiee/status/1910727794784690593;1,43E+18;ddoy0unggiee
1,91E+18;Fri Apr 11 16:12:46 +0000 2025;0;@sukangawoorrrr @Saham_fess Beli emas sekarang bisa jadi opsi bagus karena harga cenderung naik jangka panjang apalagi dengan rupiah melemah ke 16 970 per USD. Harga emas lokal sekitar 52 5 juta IDR per ons sedikit di bawah global $3 233. Panic buying mungkin bikin harga fluktuatif jadi ada peluang;1,91E+18;;sukangawoorrrr;in;wherever you are;0;0;0;https://x.com/grok/status/1910727736098005086;1,72E+18;grok
1,91E+18;Fri Apr 11 16:12:40 +0000 2025;1;@sbmptnfess haloo aku pernah bandingin 3 nilai anak fk ui snbt 1. Pm 2. PK 3. Pu habis itu lupa hehe.;1,91E+18;;sbmptnfess;in;;0;0;0;https://x.com/allexiacasy/status/1910727709401244042;1,84E+18;allexiacasy
1,91E+18;Fri Apr 11 16:12:03 +0000 2025;0;@convomf Kalo penghasilan sudah besar gaya hidup cicilan kebutuhan biaya hidup pun berubah berbanding lurus dengan nilai yg didapat... Ujung2nya masih aja kurang dan gak puas... Begitulah....;1,91E+18;;convomf;in;;0;0;0;https://x.com/Bakuteh1721/status/1910727554090361200;1,90E+18;Bakuteh1721
1,91E+18;Fri Apr 11 16:11:49 +0000 2025;0;@GiveAwayHost Yess https://t.co/vdODxZed0N;1,91E+18;https://pbs.twimg.com/media/GoREiFtaEAAB_KC.jpg;GiveAwayHost;en;Jakarta Capital Region;0;0;0;https://x.com/Easy1000rupiah/status/1910727497140052443;1,88E+18;Easy1000rupiah
1,91E+18;Fri Apr 11 16:11:25 +0000 2025;0;Brg byk yg redline rate naik rupiah anjlok diprank jype KPoppers wni pula. apa lg coba? lengkap sudah penderitaan ini ;1,91E+18;;;in;;0;0;0;https://x.com/Mazchris_chan/status/1910727396313227473;1,48E+18;Mazchris_chan
1,91E+18;Fri Apr 11 16:10:45 +0000 2025;1;"@snbtfess karena pada soal itu dimutlak jadi sudah jelas mau berapapun a atau b nya nilai nya pasti &gt; 0 tapi kalo saat mutlak nol maka hasilnya nol dan itu tdk sesuai dengan soal td jadi kita cari tau bentuk itu dengan ? 0 semoga membantu nderr https://t.co/eb39AYLRKd";1,91E+18;https://pbs.twimg.com/media/GoREScpbYAYai0v.jpg;cumibakr;in;;0;0;0;https://x.com/cumibakr/status/1910727229153435673;1,87E+18;cumibakr
1,91E+18;Fri Apr 11 16:10:42 +0000 2025;0;@snbtfess dari soal udah dikasih tau kalau mereka sebangun: segitiga yang atas alas nya 6 tingginya 6 (punya nilai yang sama) karena mereka sebangun segitiga yang bawah juga alas dan tingginya punya nilai yang sama juga yaitu 8 gitu gak sikkk?? ;1,91E+18;;snbtfess;in;;0;0;0;https://x.com/blue_Vemodallen/status/1910727216230752521;1,35E+18;blue_Vemodallen
1,91E+18;Fri Apr 11 16:10:42 +0000 2025;0;@NenkMonica Ijazah palsu bisa jadi betul palsu tetapi itu hanya pengalihan isu biar tikus negara china bebas mencuri tambang emas dan lainnya puluhan ribu trilyun rupiah per tahun selama satu dekade terakhir terus menerus hingga akhir jaman;1,91E+18;;NenkMonica;in;Bandung, Indonesia;0;0;0;https://x.com/Kinkin18051341/status/1910727214737613234;1,01E+18;Kinkin18051341
1,91E+18;Fri Apr 11 16:06:30 +0000 2025;0;@L05C3 @smapocke https://t.co/tA63lztgz1;1,91E+18;https://pbs.twimg.com/media/GoRDTnrbYAkV65n.jpg;L05C3;qme;Yogyakarta, Indonesia;0;0;0;https://x.com/seratusjutarp/status/1910726156950831336;1,90E+18;seratusjutarp
1,91E+18;Fri Apr 11 16:06:15 +0000 2025;0;@GiveAwayHost https://t.co/NWvDdlkkiI;1,91E+18;https://pbs.twimg.com/media/GoRDP-sbYAUkQ7U.jpg;GiveAwayHost;qme;Yogyakarta, Indonesia;0;1;0;https://x.com/seratusjutarp/status/1910726096083182039;1,90E+18;seratusjutarp
1,91E+18;Fri Apr 11 16:06:11 +0000 2025;0;"@jjyyyaannnn Halo kak izin ikutan&gt;&lt; hehe.. semoga kakak dilancarkan dan dimudahkan osce nya tanpa halangan apapun semoga mendapat nilai yang bagusss ya kakk dpt pengawas yang baik baik dan ruaaamahh&lt;3 disehatkan trus sampe hari h osce nya.. aamiin.. wml smoga klo ak dpt maw yg caholl";1,91E+18;;jjyyyaannnn;in;. ?? 05'???;0;1;0;https://x.com/xgyuwoo/status/1910726080383902066;1,65E+18;xgyuwoo
1,91E+18;Fri Apr 11 16:05:37 +0000 2025;0;Rupiah lagi lemah bgt ya buset w buka GO rata2 adminnya pada kasih reminder bakalan ad penambahan biaya. jadi mikir2 mau jajan ke luar pas sekarang mah;1,91E+18;;;in;;0;1;0;https://x.com/xhaechanie0/status/1910725935219040541;1,36E+18;xhaechanie0
1,91E+18;Fri Apr 11 16:05:02 +0000 2025;1;plis gais semangatin aku sedih bgt tadi dapet nilai 35/100;1,91E+18;;;in;;0;1;0;https://x.com/ocomner2006/status/1910725790368751792;1,76E+18;ocomner2006
1,91E+18;Fri Apr 11 16:04:04 +0000 2025;0;"wah gila aku jarang ngecekin harga daily soalnya buat jangka panjang untung selalu nyicil bukannya berharap nilai rupiah makin buruk atau gimana dari awal kerja &amp; punya gaji emas cuma 700k my very first emas terakhir beli kemarin pas lebaran di 1.800k";1,91E+18;;;in;Sydney;0;0;0;https://x.com/keioushi/status/1910725544779669554;1471934048;keioushi
1,91E+18;Fri Apr 11 16:02:32 +0000 2025;0;@Intel_Imut @prabowo sepertinya nilai tukar dolar terhadap rupiah sudah jadi Rp. 2.500 per 1 $ ya nderrrrr;1,91E+18;;Intel_Imut;in;Kraton, Indonesia;0;0;0;https://x.com/tri____45/status/1910725159008559501;390214703;tri____45
1,91E+18;Fri Apr 11 16:02:21 +0000 2025;0;@sukangawoorrrr @Saham_fess Orang Indo banyak beli emas sekarang karena beberapa alasan. Pertama ketidakpastian ekonomi akibat tarif AS bikin rupiah anjlok sampe 16.970 per dolar dan pasar saham turun lebih dari 7%. Emas jadi pilihan aman buat lindungin kekayaan. Kedua harga emas global lagi tinggi capai;1,91E+18;;sukangawoorrrr;in;wherever you are;0;1;0;https://x.com/grok/status/1910725113697493364;1,72E+18;grok
1,91E+18;Fri Apr 11 16:02:18 +0000 2025;2;Abis nyamperin cinta pertama. Vokasi ui manajemen bisnis pariwisata terimakasih sudah menjadi alasan ku untuk semangat mengejar nilai. Walaupun aku bukan jadi bagian mu tapi aku berhasil menjadi mahasiswa pariwisata di kampus Surabaya #vokasi #ui #pariwisata https://t.co/FBkayKtdZA;1,91E+18;https://pbs.twimg.com/media/GoRCWnsbwAAJZdv.jpg;;in;Kota Surabaya, Jawa Timur;0;0;0;https://x.com/anderson_RapT/status/1910725102850941130;1,80E+18;anderson_RapT
1,91E+18;Fri Apr 11 16:01:56 +0000 2025;8;"Dan bukan hanya individu; bank sentral juga menimbun emas. Hingga lindung nilai yang lebih baik untuk risiko valuta asing muncul emas tetap menjadi aset cadangan teratas. Ini adalah sinyal yang jelas bagi siapa pun yang mengamati transformasi keuangan global.";1,91E+18;;yo2thok;in;Moscow;0;1;0;https://x.com/yo2thok/status/1910725009125105716;497234852;yo2thok
1,91E+18;Fri Apr 11 16:01:55 +0000 2025;6;Namun semakin jelas bahwa dolar AS dan sistem yang dibangun di sekitarnya SEDANG MEMASUKI FASE TERAKHIRNYA. Di masa krisis orang beralih ke kepastian! Selama 5.000 tahun emas telah menjadi seperti itu penyimpan nilai yang ABADI. ;1,91E+18;;yo2thok;in;Moscow;0;1;0;https://x.com/yo2thok/status/1910725004167438444;497234852;yo2thok
1,91E+18;Fri Apr 11 16:01:42 +0000 2025;0;ok gue ga boros tapi rupiah lagi melemah jadi wajar cepet abis uangnya (pembelaan);1,91E+18;;summerdummerr;in;;0;0;0;https://x.com/summerdummerr/status/1910724952753660292;1,66E+18;summerdummerr
1,91E+18;Fri Apr 11 16:01:39 +0000 2025;0;@driv8rsan 50 rupiah apa bkn;1,91E+18;;driv8rsan;in;public rant, dnf & DNSS! ;0;1;0;https://x.com/hanascript/status/1910724938153222305;1,54E+18;hanascript
1,91E+18;Fri Apr 11 16:01:32 +0000 2025;0;@jianggii Betul sis nilai jual tinggi plave itu ya karna dia produce sendiri. Yg sering dibahas Host/MC-kan gitu yaa... Makanya mulai banyak jadiin standar bagi debut virtual idol...;1,91E+18;;jianggii;in;;0;1;0;https://x.com/anaknyasonsam/status/1910724909049012640;9,50E+17;anaknyasonsam
1,91E+18;Fri Apr 11 16:00:58 +0000 2025;0;ajg lucu bgtt beasiswa gundik selain harus memberi layanan lendir harus mempertahankan nilai ipk juga ;1,91E+18;;;in;she/her;0;0;0;https://x.com/woodleeyx/status/1910724765243032015;1,39E+18;woodleeyx
1,91E+18;Fri Apr 11 16:00:50 +0000 2025;0;@kegblgnunfaedh IHSG turun rupiah melemah korupsi meraja rela UU TNI disahkan RUU polri intervensi militer ke lingkungan akademisi mahasiswa demo ga pernah didengar RUU Perampasan aset ditolak terus perusakan lingkungan berkedok hilirisasi makan bergizi (?) gratis PHK massal gmn nih?;1,91E+18;;kegblgnunfaedh;in;Indonesia;0;1;0;https://x.com/mike_fortess/status/1910724733982957847;1,61E+18;mike_fortess
1,91E+18;Fri Apr 11 16:00:39 +0000 2025;0;Pernahkah Anda bertanya-tanya mengapa harga Bitcoin bisa melambung tinggi? Itu bukan sekedar tentang angka tapi cerminan dari ketahanan dan prinsip ekonomi yang mendalam. Dalam dunia di mana inflasi menggerogoti nilai uang kertas Bitcoin berdiri sebagai benteng keamanan;1,91E+18;;;in;;0;0;0;https://x.com/jordan_sutomo/status/1910724687170060453;1,58E+18;jordan_sutomo
1,91E+18;Fri Apr 11 16:00:19 +0000 2025;0;Nilai mata wang ringgit memang boleh nampak eh jatuh teruk. Dulu dulu time kecik kalau kumpul duit raya RM150 kira hebat dah tu boleh beli basikal but now duit raya RM150 tu biasa je. Budak sekarang if dapat duit raya below RM300 kira sikit;1,91E+18;;;in;;0;0;0;https://x.com/mazxing/status/1910724604227998047;417660057;mazxing
1,91E+18;Fri Apr 11 15:59:56 +0000 2025;0;@renjuangwh @maherasthra Hai! Menurutku HTS atau beda agama tergantung nilai pribadimu. HTS kasih kebebasan tanpa komitmen cocok kalau suka fleksibilitas tapi bisa kurang kedalaman emosi. Beda agama bisa kaya akan budaya dan ikatan tapi di Indonesia hadapi tantangan sosial dan hukum seperti perlu;1,91E+18;;renjuangwh;in;wherever you are;0;0;0;https://x.com/grok/status/1910724508027351229;1,72E+18;grok
1,91E+18;Fri Apr 11 15:59:54 +0000 2025;0;@islah_bahrawi Bikin aja dolar sebanyak mungkin hingga hutang +surplus sebagaimana bikin rupiah... gitu aja huph!;1,91E+18;;islah_bahrawi;in;;0;0;0;https://x.com/AgusSal12171098/status/1910724497818476913;1,53E+18;AgusSal12171098
1,91E+18;Fri Apr 11 15:32:25 +0000 2025;1;@kompascom Org kaya nga mau pegang rupiah lagi;1,91E+18;;kompascom;in;On Earth;0;0;1;https://x.com/noma_den/status/1910717580547154417;156292006;noma_den
1,91E+18;Fri Apr 11 15:32:00 +0000 2025;20;" Rupiah 17.000/dolar bikin deg-degan? Cadangan devisa &amp; harta Papua seperti emas Freeport bisa jadi perisai! Tapi butuh kebijakan cerdas agar krisis jauh. Apa kata kamu? #RupiahKuat #CadanganDevisa #PapuaEmas https://t.co/eywsyG9fdl https://t.co/73E3M590fy";1,91E+18;https://pbs.twimg.com/media/GoQ7aWYbYAQbBvv.jpg;;in;Indonesia;0;4;4;https://x.com/muhamma32877557/status/1910717475345576284;7,83E+17;muhamma32877557
1,91E+18;Fri Apr 11 15:31:46 +0000 2025;0;@IOHK_Charles Lemah banget nilai cardano lelet kaya siput tidak naik naik..sampe bosen;1,91E+18;;IOHK_Charles;in;;0;0;0;https://x.com/fixsacc/status/1910717416877023302;1,43E+18;fixsacc
1,91E+18;Fri Apr 11 15:30:48 +0000 2025;0;oke mas karna sudah saya jelaskan jangan lupa nilai A+nya ya https://t.co/BgUxh6BHFu;1,91E+18;https://pbs.twimg.com/media/GoQ7IVgbYAML-97.jpg;;in;;0;0;0;https://x.com/peritosca/status/1910717173871632862;1,79E+18;peritosca
1,91E+18;Fri Apr 11 15:30:48 +0000 2025;0;Membela Palestina bukan sekadar isu kemanusiaan melainkan panggilan keimanan. Kepedulian terhadap Palestina juga mencerminkan komitmen untuk membela nilai-nilai kemanusiaan dan keadilan yang diajarkan dalam Islam. https://t.co/pf8R04W00n;1,91E+18;https://pbs.twimg.com/ext_tw_video_thumb/1910717134977802240/pu/img/-PES_FMrdXBvaFqb.jpg;;in;Padangsidimpuan;0;0;0;https://x.com/Armand_abdaalif/status/1910717173032771670;1,58E+18;Armand_abdaalif
1,91E+18;Fri Apr 11 15:30:46 +0000 2025;0;Di ITB sama sekali gak gini apalagi jurusan sains ya kuliah nya bener2 objektif banget bahkan kalo ujian gak lulus ya gak lulus nilai uts/UAS di bawah 50 juga banyak . Ada matkul yang satu angkatan yang lulus cuman 2 orang juga ada wkwk;1,91E+18;;;in;WORLD;0;1;0;https://x.com/kaktuskeren/status/1910717166506369307;1438116091;kaktuskeren
1,91E+18;Fri Apr 11 15:30:07 +0000 2025;0;@aengiungeongg aslii gw serada kasian sama yang ga mampu bayar buat project. kek ada aja org nagihin gapeduli mw bayar ap egk yg untuk kepentingan nilai dia doank ajgg. ni prodi ngajarin buat ga empati anjir;1,91E+18;;aengiungeongg;in;;0;0;0;https://x.com/adhikaso/status/1910717002823721263;1,43E+18;adhikaso
1,91E+18;Fri Apr 11 15:30:07 +0000 2025;1;@MafiaWasit buat bobotoh ciro fuck all bitch! realistis dan objektif aja kalau nilai gameplay nya jangan dibelain mulu apalagi alesan bukan striker banyak ruang buat shoot peluang buat passing tapi dia lebih nyekill dibanding bikin on target. kalau jelek ya jelek kalau bagus ya bagus.;1,91E+18;;MafiaWasit;in;Karawang, Jawa Barat;0;3;0;https://x.com/memberAkatsukii/status/1910717002223935854;1,21E+18;memberAkatsukii
